["The player stood in the field looking at the batter.", "stare back at the outfield as players aim their shots on the second day of tournament"]
["Goalie in a hockey game blocking a shot by another team.", "goalies celebrate with ice during the nets clash during australian pv hockey at the cottage rink."]
["The ice sculpture artist started cutting his ice block with the chainsaw.", "A wall of ice blocks the runway on the pier the plaza."]
["The artist cuts a design into the block of ice with a chainsaw.", "shoulder blades cutting through a block of ice with blocks in front of each other with cuts on foreground"]
["Someone is using a chainsaw to cut blocks of ice.", "you cut block of ice with an ice cutter and ice rolling on the deck."]
["The dog ran fast as it chased the rabbit around the track.", "Several dogs chasing another dog on a bird tracks in a field."]
["A boy ran down the track while being chased by a dog.", "A dog chasing a cat on a track with a blue jersey."]
["We watched that dog run around the track for 20 minutes chasing his own tail.", "Two male dogs are chasing a cat at a busy traffic track."]
["Three dogs running on a racing track chasing a rabbit.", "A boxer chasing his dog in the tracks."]
["the man singe his shirt while speaking into the wear microphone", "A boy is sitting in front of a minimalist white t shirt and earrings and wearing a casual blouse and walking to an observatory.ishing his earrings and looking at tv with a shaking headset from a top of turkish tv"]
["The microphone clipped to his shirt burst into flames and singed a hole in his attire, he would need to wear something else this evening.", "There were shoes, sneakers, and silk tights for handbags and shirts. singe the microphone on hip and skinny jeans"]
["She will wear the shirt that has the microphone on it with the singe at the bottom.", "A young couple wearing beach sun shirts, sunglasses and listening to pop artist wear their smartphone to the beach."]
["Girl wearing blue shirt singing into microphone", "singer wears a swa shirt with toast and earrings because he wears a microphone to protect his ear."]
["A kid can use a knife to carve a pumpkin and then throw pumpkin in the trash after Halloween.", "a mom tosses a baby with a fist wielding hot knife from the car while holding a large pumpkin."]
["The kid can throw a knife at the pumpkin.", "A young boy throws a pumpkin at an armed policeman while holding a knife and waving it, while using his fists."]
["The kid wanted to throw the knife at the orange pumpkin", "Someone kicks the pumpkins, who then throws it at the kid."]
["A little kid is shown throwing a knife at a pumpkin.", "A soldier holds a child and knifes a pumpkin for posterity to use to dump it in a dump truck."]
["The kid rode the bike down the street.", "A teenage boy riding his bike near a busy street."]
["The kid rode his bike down the street.", "A handful of kids rode their bikes to playground in a busy street."]
["A kid can ride his bike down this street.", "A kid riding a bicycle on the street looks like he's ready to have some fun with his kids."]
["A kid rides his bike into a street.", "A family of teenagers biked in a small car on the street, riding bikes on a dark dirt road."]
["Tourists take a lot of pictures of the beautiful building.", "map on a futurist building taken with a person who takes a picture"]
["The tourist takes a picture of the building.", "People take pictures of the tourist taking a picture of natural wonders in the natural surroundings."]
["The tourist will take a picture of the building.", "studio one showing big city with the whole main building in picture on the patio isolated on the white background picture"]
["Tourist taken pictures at a building in China.", "a professional film director and professional photographer take pictures in the wooden building"]
["A woman sits on the floor and examines a piece of paper.", "paper and pieces stacked in a shaded living room with glass window in the small living room"]
["The puppy was taught to sit on the piece of paper on the floor.", "a poster with framed pieces of paper and wallpaper is sitting next to a wall."]
["The child sits on the floor and draws on a piece of paper.", "Two set of shiny pieces of paper sitting in the living room, the couch in bedroom or kitchen."]
["A boy sits on the floor and folds a piece of paper.", "An open shelf sitting on paper, with a piece of furniture laying on it."]
["I lifted the barbell, through it at his head, and he fell to the ground.", "A man lowers a client's hanging barbells over their head to hold the wire while holding a procession of people performing in shallow water."]
["The man lifts the barbell from the ground while making sure that his head is facing the mirror so he can check his form.", "A man pulls a dead weight while holding a circular barbell in a hollow head sitting on the ground."]
